Municipi,Id_Llar,Any_Padro,Carrer,Numero
SFLL,737,1839,armenteras,2
SFLL,738,1839,armenteras,2
SFLL,605,1881,armenteras,2
SFLL,603,1889,armenteras,2
SFLL,740,1839,armenteras,4
SFLL,606,1881,armenteras,4
SFLL,604,1889,armenteres,4
SFLL,741,1839,armenteras,5
SFLL,742,1839,armenteras,6
SFLL,605,1889,armenteras,6
SFLL,744,1839,armenteras,8
SFLL,609,1881,armenteras,8
SFLL,606,1889,armenteras,8
SFLL,607,1881,armenteras,4
SFLL,608,1881,armenteras,4
SFLL,610,1881,armenteras,10
SFLL,607,1889,armenteras,10
SFLL,611,1881,armenteras,12
SFLL,608,1889,armenteras,12
SFLL,612,1881,armenteras,14
SFLL,609,1889,armenteras,14
SFLL,613,1881,armenteras,16
SFLL,610,1889,armenteras,16
SFLL,614,1881,armenteras,20
SFLL,612,1889,armenteras,20
SFLL,611,1889,armenteras,18
SFLL,181,1833,baix,1
SFLL,182,1833,baix,null
SFLL,184,1833,baix,null
SFLL,186,1833,baix,null
SFLL,188,1833,baix,null
SFLL,190,1833,baix,null
SFLL,192,1833,baix,null
SFLL,193,1833,baix,null
SFLL,194,1833,baix,null
SFLL,197,1833,baix,null
SFLL,198,1833,baix,null
SFLL,200,1833,baix,null
SFLL,204,1833,baix,null
SFLL,205,1833,baix,null
SFLL,207,1833,baix,null
SFLL,208,1833,baix,null
SFLL,209,1833,baix,null
SFLL,210,1833,baix,null
SFLL,183,1833,baix,3
SFLL,185,1833,baix,5
SFLL,187,1833,baix,2
SFLL,189,1833,baix,10
SFLL,191,1833,baix,12
SFLL,195,1833,baix,13
SFLL,196,1833,baix,14
SFLL,199,1833,baix,16
SFLL,201,1833,baix,17
SFLL,202,1833,baix,20
SFLL,203,1833,baix,21
SFLL,206,1833,baix,23
SFLL,211,1833,dal,1
SFLL,654,1839,dal,1
SFLL,212,1833,dal,2
SFLL,655,1839,dal,2
SFLL,656,1839,dal,2
SFLL,213,1833,dal,3
SFLL,214,1833,dal,4
SFLL,657,1839,dal,4
SFLL,215,1833,dal,9
SFLL,220,1833,dal,9
SFLL,222,1833,dal,9
SFLL,661,1839,dal,9
SFLL,216,1833,dal,6
SFLL,658,1839,dal,6
SFLL,217,1833,dal,7
SFLL,659,1839,dal,7
SFLL,218,1833,dal,null
SFLL,221,1833,dal,null
SFLL,230,1833,dal,null
SFLL,231,1833,dal,null
SFLL,219,1833,dal,8
SFLL,660,1839,dal,8
SFLL,223,1833,dal,10
SFLL,662,1839,dal,10
SFLL,224,1833,dal,11
SFLL,663,1839,dal,11
SFLL,225,1833,dal,12
SFLL,664,1839,dal,12
SFLL,226,1833,dal,13
SFLL,227,1833,dal,14
SFLL,666,1839,dal,14
SFLL,228,1833,dal,19
SFLL,233,1833,dal,19
SFLL,671,1839,dal,19
SFLL,229,1833,dal,16
SFLL,668,1839,dal,16
SFLL,232,1833,dal,18
SFLL,670,1839,dal,18
SFLL,234,1833,dal,20
SFLL,672,1839,dal,20
SFLL,235,1833,dal,21
SFLL,236,1833,dal,22
SFLL,237,1833,dal,23
SFLL,238,1833,dal,24
SFLL,239,1833,dal,25
SFLL,240,1833,dal,26
SFLL,241,1833,dal,27
SFLL,242,1833,dal,28
SFLL,667,1839,dal,15
SFLL,669,1839,dal,17
SFLL,243,1833,falguera,1
SFLL,354,1878,falguera,1
SFLL,355,1878,falguera,1
SFLL,244,1833,falguera,2
SFLL,356,1878,falguera,2
SFLL,410,1881,falguera,2
SFLL,245,1833,falguera,3
SFLL,357,1878,falguera,3
SFLL,358,1878,falguera,3
SFLL,668,1878,falguera,3
SFLL,411,1881,falguera,3
SFLL,397,1889,falguera,3
SFLL,246,1833,falguera,4
SFLL,247,1833,falguera,5
SFLL,359,1878,falguera,5
SFLL,360,1878,falguera,5
SFLL,361,1878,falguera,5
SFLL,416,1881,falguera,5
SFLL,398,1889,falguera,5
SFLL,248,1833,falguera,null
SFLL,249,1833,falguera,null
SFLL,253,1833,falguera,null
SFLL,258,1833,falguera,null
SFLL,260,1833,falguera,null
SFLL,261,1833,falguera,null
SFLL,380,1878,falguera,null
SFLL,388,1878,falguera,null
SFLL,250,1833,falguera,6
SFLL,362,1878,falguera,6
SFLL,418,1881,falguera,6
SFLL,251,1833,falguera,7
SFLL,363,1878,falguera,7
SFLL,364,1878,falguera,7
SFLL,365,1878,falguera,7
SFLL,419,1881,falguera,7
SFLL,399,1889,falguera,7
SFLL,252,1833,falguera,8
SFLL,424,1889,falguera,8
SFLL,254,1833,falguera,9
SFLL,420,1881,falguera,9
SFLL,400,1889,falguera,9
SFLL,255,1833,falguera,10
SFLL,425,1889,falguera,10
SFLL,256,1833,falguera,11
SFLL,366,1878,falguera,11
SFLL,421,1881,falguera,11
SFLL,401,1889,falguera,11
SFLL,257,1833,falguera,12
SFLL,426,1889,falguera,12
SFLL,259,1833,falguera,14
SFLL,262,1833,falguera,15
SFLL,368,1878,falguera,15
SFLL,369,1878,falguera,15
SFLL,423,1881,falguera,15
SFLL,403,1889,falguera,15
SFLL,263,1833,falguera,16
SFLL,370,1878,falguera,16
SFLL,424,1881,falguera,16
SFLL,427,1889,falguera,16
SFLL,264,1833,falguera,17
SFLL,425,1881,falguera,17
SFLL,404,1889,falguera,17
SFLL,265,1833,falguera,18
SFLL,371,1878,falguera,18
SFLL,426,1881,falguera,18
SFLL,428,1889,falguera,18
SFLL,266,1833,falguera,19
SFLL,372,1878,falguera,19
SFLL,373,1878,falguera,19
SFLL,405,1889,falguera,19
SFLL,267,1833,falguera,20
SFLL,374,1878,falguera,20
SFLL,427,1881,falguera,20
SFLL,429,1889,falguera,20
SFLL,268,1833,falguera,21
SFLL,375,1878,falguera,21
SFLL,428,1881,falguera,21
SFLL,269,1833,falguera,22
SFLL,376,1878,falguera,22
SFLL,377,1878,falguera,22
SFLL,378,1878,falguera,22
SFLL,429,1881,falguera,22
SFLL,430,1889,falguera,22
SFLL,270,1833,falguera,25
SFLL,382,1878,falguera,25
SFLL,433,1881,falguera,25
SFLL,408,1889,falguera,25
SFLL,271,1833,falguera,26
SFLL,434,1881,falguera,26
SFLL,432,1889,falguera,26
SFLL,367,1878,falguera,13
SFLL,422,1881,falguera,13
SFLL,402,1889,falguera,13
SFLL,379,1878,falguera,23
SFLL,431,1881,falguera,23
SFLL,406,1889,falguera,23
SFLL,381,1878,falguera,24
SFLL,432,1881,falguera,24
SFLL,431,1889,falguera,24
SFLL,383,1878,falguera,28
SFLL,437,1881,falguera,28
SFLL,433,1889,falguera,28
SFLL,384,1878,falguera,29
SFLL,385,1878,falguera,29
SFLL,386,1878,falguera,29
SFLL,438,1881,falguera,29
SFLL,409,1889,falguera,29
SFLL,387,1878,falguera,31
SFLL,440,1881,falguera,31
SFLL,411,1889,falguera,31
SFLL,389,1878,falguera,32
SFLL,441,1881,falguera,32
SFLL,435,1889,falguera,32
SFLL,391,1878,falguera,34
SFLL,443,1881,falguera,34
SFLL,436,1889,falguera,34
SFLL,392,1878,falguera,35
SFLL,393,1878,falguera,35
SFLL,444,1881,falguera,35
SFLL,413,1889,falguera,35
SFLL,394,1878,falguera,36
SFLL,445,1881,falguera,36
SFLL,437,1889,falguera,36
SFLL,395,1878,falguera,37
SFLL,396,1878,falguera,39
SFLL,447,1881,falguera,39
SFLL,414,1889,falguera,39
SFLL,397,1878,falguera,40
SFLL,398,1878,falguera,40
SFLL,399,1878,falguera,40
SFLL,449,1881,falguera,40
SFLL,438,1889,falguera,40
SFLL,400,1878,falguera,41
SFLL,401,1878,falguera,41
SFLL,450,1881,falguera,41
SFLL,402,1878,falguera,42
SFLL,451,1881,falguera,42
SFLL,439,1889,falguera,42
SFLL,403,1878,falguera,43
SFLL,452,1881,falguera,43
SFLL,415,1889,falguera,43
SFLL,404,1878,falguera,44
SFLL,453,1881,falguera,44
SFLL,440,1889,falguera,44
SFLL,405,1878,falguera,45
SFLL,454,1881,falguera,45
SFLL,416,1889,falguera,45
SFLL,406,1878,falguera,46
SFLL,407,1878,falguera,46
SFLL,455,1881,falguera,46
SFLL,441,1889,falguera,46
SFLL,408,1878,falguera,47
SFLL,457,1881,falguera,47
SFLL,417,1889,falguera,47
SFLL,409,1878,falguera,48
SFLL,458,1881,falguera,48
SFLL,442,1889,falguera,48
SFLL,410,1878,falguera,49
SFLL,459,1881,falguera,49
SFLL,418,1889,falguera,49
SFLL,411,1878,falguera,50
SFLL,460,1881,falguera,50
SFLL,443,1889,falguera,50
SFLL,412,1878,falguera,52
SFLL,413,1878,falguera,52
SFLL,462,1881,falguera,52
SFLL,444,1889,falguera,52
SFLL,414,1878,falguera,54
SFLL,463,1881,falguera,54
SFLL,445,1889,falguera,54
SFLL,415,1878,falguera,56
SFLL,464,1881,falguera,56
SFLL,446,1889,falguera,56
SFLL,416,1878,falguera,58
SFLL,669,1878,falguera,58
SFLL,465,1881,falguera,58
SFLL,447,1889,falguera,58
SFLL,417,1878,falguera,60
SFLL,466,1881,abajo,6
SFLL,448,1889,falguera,60
SFLL,419,1878,falguera,62
SFLL,467,1881,falguera,62
SFLL,449,1889,falguera,62
SFLL,420,1878,falguera,64
SFLL,468,1881,falguera,64
SFLL,450,1889,falguera,64
SFLL,421,1878,falguera,66
SFLL,469,1881,falguera,66
SFLL,451,1889,falguera,66
SFLL,422,1878,falguera,68
SFLL,470,1881,falguera,68
SFLL,452,1889,falguera,68
SFLL,423,1878,falguera,70
SFLL,471,1881,falguera,70
SFLL,424,1878,falguera,72
SFLL,425,1878,falguera,72
SFLL,472,1881,falguera,72
SFLL,453,1889,falguera,72
SFLL,426,1878,falguera,74
SFLL,427,1878,falguera,74
SFLL,473,1881,falguera,74
SFLL,428,1878,falguera,76
SFLL,429,1878,falguera,78
SFLL,474,1881,falguera,78
SFLL,641,1881,falguera,78
SFLL,412,1881,falguera,3
SFLL,413,1881,falguera,3
SFLL,414,1881,falguera,5
SFLL,415,1881,falguera,5
SFLL,417,1881,falguera,5
SFLL,430,1881,falguera,22
SFLL,435,1881,falguera,27
SFLL,639,1881,falguera,27
SFLL,436,1881,falguera,27
SFLL,439,1881,falguera,30
SFLL,434,1889,falguera,30
SFLL,442,1881,falguera,33
SFLL,412,1889,falguera,33
SFLL,446,1881,falguera,38
SFLL,448,1881,falguera,39
SFLL,456,1881,falguera,46
SFLL,461,1881,falguera,51
SFLL,419,1889,falguera,51
SFLL,475,1881,falguera,80
SFLL,395,1889,falguera,null
SFLL,396,1889,falguera,null
SFLL,407,1889,falguera,null
SFLL,410,1889,falguera,29
SFLL,420,1889,falguera,53
SFLL,421,1889,falguera,532
SFLL,422,1889,falguera,534
SFLL,423,1889,falguera,536
SFLL,454,1889,falguera,null
SFLL,272,1833,casas del monmany,1
SFLL,572,1839,casas del monmany,1
SFLL,273,1833,casas del monmany,2
SFLL,573,1839,casas del monmany,2
SFLL,274,1833,casas del monmany,3
SFLL,574,1839,casas del monmany,3
SFLL,275,1833,casas del monmany,4
SFLL,575,1839,casas del monmany,4
SFLL,276,1833,casas del monmany,null
SFLL,278,1833,casas del monmany,null
SFLL,284,1833,casas del monmany,null
SFLL,277,1833,casas del monmany,5
SFLL,576,1839,casas del monmany,5
SFLL,279,1833,casas del monmany,6
SFLL,577,1839,casas del monmany,6
SFLL,280,1833,casas del monmany,7
SFLL,578,1839,casas del monmany,7
SFLL,281,1833,casas del monmany,8
SFLL,579,1839,casas del monmany,8
SFLL,282,1833,casas del monmany,9
SFLL,283,1833,casas del monmany,9
SFLL,580,1839,casas del monmany,9
SFLL,285,1833,casas del monmany,10
SFLL,581,1839,casas del monmany,10
SFLL,286,1833,casas del monmany,11
SFLL,582,1839,casas del monmany,11
SFLL,287,1833,casas del monmany,12
SFLL,583,1839,casas del monmany,12
SFLL,288,1833,casas del monmany,13
SFLL,289,1833,casas del monmany,14
SFLL,585,1839,casas del monmany,14
SFLL,290,1833,casas del monmany,15
SFLL,586,1839,casas del monmany,15
SFLL,291,1833,casas del monmany,16
SFLL,587,1839,casas del monmany,16
SFLL,292,1833,casas del monmany,17
SFLL,588,1839,casas del monmany,17
SFLL,293,1833,casas del monmany,18
SFLL,589,1839,casas del monmany,18
SFLL,294,1833,casas del monmany,19
SFLL,295,1833,del ribas,1
SFLL,296,1833,del ribas,null
SFLL,302,1833,del ribas,null
SFLL,309,1833,del ribas,null
SFLL,310,1833,del ribas,null
SFLL,311,1833,del ribas,null
SFLL,312,1833,del ribas,null
SFLL,313,1833,del ribas,null
SFLL,297,1833,del ribas,2
SFLL,298,1833,del ribas,3
SFLL,299,1833,del ribas,4
SFLL,300,1833,del ribas,5
SFLL,301,1833,del ribas,6
SFLL,303,1833,del ribas,7
SFLL,304,1833,del ribas,8
SFLL,305,1833,del ribas,9
SFLL,306,1833,del ribas,10
SFLL,307,1833,del ribas,11
SFLL,308,1833,del ribas,12
SFLL,314,1838,carretera de barna,1
SFLL,369,1839,carretera de barna,1
SFLL,315,1838,carretera de barna,2
SFLL,370,1839,carretera de barna,2
SFLL,316,1838,carretera de barna,3
SFLL,317,1838,carretera de barna,3
SFLL,371,1839,carretera de barna,3
SFLL,318,1838,carretera de barna,4
SFLL,372,1839,carretera de barna,4
SFLL,319,1838,carretera de barna,5
SFLL,373,1839,carretera de barna,5
SFLL,374,1839,carretera de barna,6
SFLL,375,1839,carretera de barna,7
SFLL,376,1839,carretera de barna,8
SFLL,377,1839,carretera de barna,8
SFLL,378,1839,carretera de barna,9
SFLL,379,1839,carretera de barna,10
SFLL,380,1839,carretera de barna,11
SFLL,381,1839,carretera de barna,12
SFLL,382,1839,carretera de barna,14
SFLL,383,1839,carretera de barna,15
SFLL,384,1839,carretera de barna,16
SFLL,385,1839,carretera de barna,17
SFLL,386,1839,carretera de barna,18
SFLL,387,1839,carretera de barna,19
SFLL,388,1839,carretera de barna,20
SFLL,389,1839,carretera de barna,21
SFLL,390,1839,carretera de barna,22
SFLL,391,1839,carretera de barna,23
SFLL,392,1839,carretera de barna,24
SFLL,393,1839,carretera de barna,26
SFLL,394,1839,carretera de barna,27
SFLL,395,1839,carretera de barna,28
SFLL,396,1839,carretera de barna,29
SFLL,397,1839,carretera de barna,30
SFLL,398,1839,carretera de barna,31
SFLL,399,1839,carretera de barna,32
SFLL,400,1839,carretera de barna,33
SFLL,401,1839,carretera de barna,34
SFLL,402,1839,carretera de barna,35
SFLL,403,1839,carretera de barna,36
SFLL,404,1839,carretera de barna,38
SFLL,405,1839,carretera de barna,38
SFLL,406,1839,carretera de barna,39
SFLL,407,1839,carretera de barna,40
SFLL,408,1839,carretera de barna,41
SFLL,409,1839,carretera de barna,42
SFLL,410,1839,carretera de barna,44
SFLL,411,1839,carretera de barna,45
SFLL,412,1839,carretera de barna,45
SFLL,413,1839,carretera de barna,47
SFLL,414,1839,carretera de barna,48
SFLL,415,1839,carretera de barna,49
SFLL,416,1839,carretera de barna,50
SFLL,417,1839,carretera de barna,51
SFLL,418,1839,carretera de barna,51
SFLL,419,1839,carretera de barna,51
SFLL,420,1839,carretera de barna,52
SFLL,421,1839,carretera de barna,53
SFLL,422,1839,carretera de barna,54
SFLL,423,1839,carretera de barna,55
SFLL,424,1839,carretera de barna,56
SFLL,425,1839,carretera de barna,58
SFLL,426,1839,carretera de barna,59
SFLL,427,1839,carretera de barna,60
SFLL,428,1839,carretera de barna,61
SFLL,429,1839,carretera de barna,62
SFLL,430,1839,carretera de barna,63
SFLL,431,1839,carretera de barna,65
SFLL,432,1839,carretera de barna,66
SFLL,433,1839,carretera de barna,67
SFLL,434,1839,carretera de barna,68
SFLL,435,1839,carretera de barna,69
SFLL,436,1839,carretera de barna,70
SFLL,437,1839,carretera de barna,71
SFLL,438,1839,carretera de barna,72
SFLL,439,1839,carretera de barna,74
SFLL,440,1839,carretera de barna,75
SFLL,441,1839,carretera de barna,76
SFLL,442,1839,carretera de barna,77
SFLL,443,1839,carretera de barna,78
SFLL,444,1839,carretera de barna,80
SFLL,445,1839,carretera de barna,81
SFLL,446,1839,carretera de barna,82
SFLL,447,1839,carretera de barna,83
SFLL,448,1839,carretera de barna,84
SFLL,449,1839,carretera de barna,85
SFLL,450,1839,carretera de barna,87
SFLL,451,1839,carretera de barna,88
SFLL,452,1839,carretera de barna,89
SFLL,453,1839,carretera de barna,89
SFLL,454,1839,carretera de barna,90
SFLL,455,1839,carretera de barna,91
SFLL,456,1839,carretera de barna,92
SFLL,457,1839,carretera de barna,93
SFLL,458,1839,carretera de barna,94
SFLL,459,1839,carretera de barna,95
SFLL,523,1839,plaza,1
SFLL,524,1839,plaza,2
SFLL,525,1839,plaza,3
SFLL,526,1839,plaza,4
SFLL,527,1839,plaza,6
SFLL,528,1839,plaza,7
SFLL,529,1839,plaza,8
SFLL,530,1839,plaza,9
SFLL,531,1839,plaza,10
SFLL,532,1839,plaza,11
SFLL,533,1839,plaza,12
SFLL,534,1839,plaza,13
SFLL,535,1839,plaza,14
SFLL,536,1839,plaza,15
SFLL,537,1839,plaza,16
SFLL,538,1839,plaza,17
SFLL,539,1839,plaza,18
SFLL,540,1839,plaza,19
SFLL,541,1839,plaza,20
SFLL,542,1839,plaza,21
SFLL,543,1839,plaza,22
SFLL,544,1839,plaza,23
SFLL,545,1839,plaza,24
SFLL,546,1839,plaza,25
SFLL,547,1839,plaza,26
SFLL,548,1839,plaza,29
SFLL,549,1839,plaza,30
SFLL,584,1839,casas del 3onmany,13
SFLL,590,1839,ribas,1
SFLL,591,1839,ribas,2
SFLL,592,1839,ribas,3
SFLL,593,1839,ribas,4
SFLL,594,1839,ribas,5
SFLL,595,1839,ribas,6
SFLL,596,1839,ribas,7
SFLL,597,1839,ribas,8
SFLL,598,1839,ribas,9
SFLL,599,1839,ribas,10
SFLL,600,1839,ribas,11
SFLL,601,1839,ribas,12
SFLL,665,1839,d,13
SFLL,673,1839,casas de campo del carrer de dal,1
SFLL,674,1839,casas de campo del carrer de dal,2
SFLL,676,1839,casas de campo del carrer de dal,4
SFLL,677,1839,casas de campo del carrer de dal,5
SFLL,678,1839,casas de campo del carrer de dal,6
SFLL,679,1839,casas de campo del carrer de dal,7
SFLL,675,1839,casas de camp del carrer de dal,3
SFLL,680,1839,masove nou,1
SFLL,681,1839,masove nou,2
SFLL,682,1839,masove nou,3
SFLL,683,1839,masove nou,4
SFLL,684,1839,masove nou,5
SFLL,685,1839,masove nou,6
SFLL,686,1839,masove nou,7
SFLL,687,1839,masove nou,8
SFLL,688,1839,masove nou,9
SFLL,689,1839,masove nou,10
SFLL,690,1839,masove nou,11
SFLL,691,1839,masove nou,12
SFLL,692,1839,masove nou,13
SFLL,693,1839,masove nou,14
SFLL,694,1839,masove nou,15
SFLL,695,1839,masove nou,16
SFLL,696,1839,masove nou,17
SFLL,697,1839,masove nou,18
SFLL,698,1839,masove nou,19
SFLL,699,1839,masove nou,20
SFLL,700,1839,masove nou,21
SFLL,701,1839,masove nou,22
SFLL,702,1839,masove nou,23
SFLL,703,1839,masove nou,24
SFLL,704,1839,masove nou,25
SFLL,705,1839,masove nou,26
SFLL,706,1839,masove nou,27
SFLL,707,1839,masove nou,28
SFLL,708,1839,masove nou,30
SFLL,709,1839,masove nou,31
SFLL,710,1839,masove nou,32
SFLL,711,1839,masove nou,33
SFLL,712,1839,masove nou,34
SFLL,713,1839,masove nou,35
SFLL,714,1839,masove nou,36
SFLL,715,1839,masove nou,37
SFLL,716,1839,masove nou,38
SFLL,717,1839,masove nou,38
SFLL,718,1839,masove nou,39
SFLL,719,1839,masove nou,40
SFLL,720,1839,masove nou,41
SFLL,324,1878,masove nou,72
SFLL,325,1878,masove nou,76
SFLL,326,1878,masove nou,80
SFLL,327,1878,masove nou,84
SFLL,328,1878,masove nou,86
SFLL,329,1878,masove nou,90
SFLL,330,1878,masove nou,90
SFLL,331,1878,masove nou,96
SFLL,332,1878,masove nou,100
SFLL,333,1878,masove nou,102
SFLL,334,1878,masove nou,104
SFLL,335,1878,masove nou,104
SFLL,336,1878,masove nou,104
SFLL,337,1878,masove nou,106
SFLL,338,1878,masove nou,110
SFLL,339,1878,masove nou,112
SFLL,340,1878,masove nou,114
SFLL,341,1878,masove nou,116
SFLL,342,1878,masove nou,120
null,1,1857,null,null
null,2,1857,null,null
null,3,1857,null,null
null,4,1857,null,null
null,5,1857,null,null
null,6,1857,null,null
null,7,1857,null,null
null,8,1857,null,null
null,9,1857,null,null
null,10,1857,null,null
null,11,1857,null,null
null,12,1857,null,null
null,13,1857,null,null
null,14,1857,null,null
null,15,1857,null,null
null,16,1857,null,null
null,17,1857,null,null
null,18,1857,null,null
null,19,1857,null,null
null,20,1857,null,null
null,21,1857,null,null
null,22,1857,null,null
null,23,1857,null,null
null,24,1857,null,null
null,25,1857,null,null
null,26,1857,null,null
null,27,1857,null,null
null,28,1857,null,null
null,29,1857,null,null
null,30,1857,null,null
null,31,1857,null,null
null,32,1857,null,null
null,33,1857,null,null
null,34,1857,null,null
null,35,1857,null,null
null,36,1857,null,null
null,37,1857,null,null
null,38,1857,null,null
null,39,1857,null,null
null,40,1857,null,null
null,41,1857,null,null
null,42,1857,null,null
null,43,1857,null,null
null,44,1857,null,null
null,45,1857,null,null
null,46,1857,null,null
null,47,1857,null,null
null,48,1857,null,null
null,49,1857,null,null
null,50,1857,null,null
null,51,1857,null,null
null,52,1857,null,null
null,53,1857,null,null
null,54,1857,null,null
null,55,1857,null,null
null,56,1857,null,null
null,57,1857,null,null
null,58,1857,null,null
null,59,1857,null,null
null,60,1857,null,null
null,61,1857,null,null
null,62,1857,null,null
null,63,1857,null,null
null,64,1857,null,null
null,65,1857,null,null
null,66,1857,null,null
null,67,1857,null,null
null,68,1857,null,null
null,69,1857,null,null
null,70,1857,null,null
null,71,1857,null,null
null,72,1857,null,null
null,73,1857,null,null
null,74,1857,null,null
null,75,1857,null,null
null,76,1857,null,null
null,77,1857,null,null
null,78,1857,null,null
null,79,1857,null,null
null,80,1857,null,null
null,81,1857,null,null
null,82,1857,null,null
null,83,1857,null,null
null,84,1857,null,null
null,85,1857,null,null
null,86,1857,null,null
null,87,1857,null,null
null,88,1857,null,null
null,89,1857,null,null
null,90,1857,null,null
null,91,1857,null,null
null,92,1857,null,null
null,93,1857,null,null
null,94,1857,null,null
null,95,1857,null,null
null,96,1857,null,null
null,97,1857,null,null
null,98,1857,null,null
null,99,1857,null,null
null,100,1857,null,null
null,101,1857,null,null
null,102,1857,null,null
null,103,1857,null,null
null,104,1857,null,null
null,105,1857,null,null
null,106,1857,null,null
null,107,1857,null,null
null,108,1857,null,null
null,109,1857,null,null
null,110,1857,null,null
null,111,1857,null,null
null,112,1857,null,null
null,113,1857,null,null
null,114,1857,null,null
null,115,1857,null,null
null,116,1857,null,null
null,117,1857,null,null
null,118,1857,null,null
null,119,1857,null,null
null,120,1857,null,null
null,121,1857,null,null
null,122,1857,null,null
null,123,1857,null,null
null,124,1857,null,null
null,125,1857,null,null
null,126,1857,null,null
null,127,1857,null,null
null,128,1857,null,null
null,129,1857,null,null
null,130,1857,null,null
null,131,1857,null,null
null,132,1857,null,null
null,133,1857,null,null
null,134,1857,null,null
null,135,1857,null,null
null,136,1857,null,null
null,137,1857,null,null
null,138,1857,null,null
null,139,1857,null,null
null,140,1857,null,null
null,141,1857,null,null
null,142,1857,null,null
null,143,1857,null,null
null,144,1857,null,null
null,145,1857,null,null
null,146,1857,null,null
null,147,1857,null,null
null,148,1857,null,null
null,149,1857,null,null
null,150,1857,null,null
null,151,1857,null,null
null,152,1857,null,null
null,153,1857,null,null
null,154,1857,null,null
null,155,1857,null,null
null,156,1857,null,null
null,157,1857,null,null
null,158,1857,null,null
null,159,1857,null,null
null,160,1857,null,null
null,161,1857,null,null
null,162,1857,null,null
null,163,1857,null,null
null,164,1857,null,null
null,165,1857,null,null
null,166,1857,null,null
null,167,1857,null,null
null,168,1857,null,null
null,169,1857,null,null
null,170,1857,null,null
null,171,1857,null,null
null,172,1857,null,null
null,173,1857,null,null
null,174,1857,null,null
null,175,1857,null,null
null,176,1857,null,null
null,177,1857,null,null
null,178,1857,null,null
null,179,1857,null,null
null,180,1857,null,null
null,181,1857,null,null
null,182,1857,null,null
null,183,1857,null,null
null,184,1857,null,null
null,185,1857,null,null
null,186,1857,null,null
null,187,1857,null,null
null,188,1857,null,null
null,189,1857,null,null
null,190,1857,null,null
null,191,1857,null,null
null,192,1857,null,null
null,193,1857,null,null
null,194,1857,null,null
null,195,1857,null,null
null,196,1857,null,null
null,197,1857,null,null
null,198,1857,null,null
null,199,1857,null,null
null,200,1857,null,null
null,201,1857,null,null
null,202,1857,null,null
null,203,1857,null,null
null,204,1857,null,null
null,205,1857,null,null
null,206,1857,null,null
null,207,1857,null,null
null,208,1857,null,null
null,209,1857,null,null
null,210,1857,null,null
null,211,1857,null,null
null,212,1857,null,null
null,213,1857,null,null
null,214,1857,null,null
null,215,1857,null,null
null,216,1857,null,null
null,217,1857,null,null
null,218,1857,null,null
null,219,1857,null,null
null,220,1857,null,null
null,221,1857,null,null
null,222,1857,null,null
null,223,1857,null,null
null,224,1857,null,null
null,225,1857,null,null
null,226,1857,null,null
null,227,1857,null,null
null,228,1857,null,null
null,229,1857,null,null
null,230,1857,null,null
null,231,1857,null,null
null,232,1857,null,null
null,233,1857,null,null
null,234,1857,null,null
null,235,1857,null,null
null,236,1857,null,null
null,237,1857,null,null
null,238,1857,null,null
null,239,1857,null,null
null,240,1857,null,null
null,241,1857,null,null
null,242,1857,null,null
null,243,1857,null,null
null,244,1857,null,null
null,245,1857,null,null
null,246,1857,null,null
null,247,1857,null,null
null,248,1857,null,null
null,249,1857,null,null
null,250,1857,null,null
null,251,1857,null,null
null,252,1857,null,null
null,253,1857,null,null
null,254,1857,null,null
null,255,1857,null,null
null,256,1857,null,null
null,257,1857,null,null
null,258,1857,null,null
null,259,1857,null,null
null,260,1857,null,null
null,261,1857,null,null
null,262,1857,null,null
null,263,1857,null,null
null,264,1857,null,null
null,265,1857,null,null
null,266,1857,null,null
null,267,1857,null,null
null,268,1857,null,null
null,269,1857,null,null
null,270,1857,null,null
null,271,1857,null,null
null,272,1857,null,null
null,273,1857,null,null
null,274,1857,null,null
null,275,1857,null,null
null,276,1857,null,null
null,277,1857,null,null
null,278,1857,null,null
null,279,1857,null,null
null,280,1857,null,null
null,281,1857,null,null
null,282,1857,null,null
null,283,1857,null,null
null,284,1857,null,null
null,285,1857,null,null
null,286,1857,null,null
null,287,1857,null,null
null,288,1857,null,null
null,289,1857,null,null
null,290,1857,null,null
null,291,1857,null,null
null,292,1857,null,null
null,293,1857,null,null
null,294,1857,null,null
null,295,1857,null,null
null,296,1857,null,null
null,297,1857,null,null
null,298,1857,null,null
null,299,1857,null,null
null,300,1857,null,null
null,301,1857,null,null
null,302,1857,null,null
null,303,1857,null,null
null,304,1857,null,null
null,305,1857,null,null
null,306,1857,null,null
null,307,1857,null,null
null,308,1857,null,null
null,309,1857,null,null
null,310,1857,null,null
null,311,1857,null,null
null,312,1857,null,null
null,313,1857,null,null
null,314,1857,null,null
null,315,1857,null,null
null,316,1857,null,null
null,317,1857,null,null
null,318,1857,null,null
null,319,1857,null,null
null,320,1857,null,null
null,321,1857,null,null
null,322,1857,null,null
null,323,1857,null,null
null,324,1857,null,null
null,325,1857,null,null
null,326,1857,null,null
null,327,1857,null,null
null,328,1857,null,null
null,329,1857,null,null
null,330,1857,null,null
null,331,1857,null,null
null,332,1857,null,null
null,333,1857,null,null
null,334,1857,null,null
null,335,1857,null,null
null,336,1857,null,null
null,337,1857,null,null
null,338,1857,null,null
null,339,1857,null,null
null,340,1857,null,null
null,341,1857,null,null
null,342,1857,null,null
null,343,1857,null,null
null,344,1857,null,null
null,345,1857,null,null
null,346,1857,null,null
null,347,1857,null,null
